student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S1342,0.2857142857142856,1,0.30666666666666664,0.375,0.39130434782608703,0,0.4370370370370371,0.27272727272727265,1.0,5,0.0,1.0,2,0,0.386178861788618
S1344,0.2857142857142856,1,0.4266666666666667,0.21428571428571427,0.2608695652173913,0,0.47160493827160477,0.5151515151515149,1.0,2,0.0,0.0,9,1,0.7520325203252034
S1345,0.8571428571428572,1,0.3733333333333333,0.26785714285714285,0.06521739130434782,0,0.7925925925925923,0.53030303030303,1.0,3,1.0,0.0,3,0,0.6151761517615175
S1348,1.0,0,0.48,0.16071428571428573,0.5217391304347826,0,1.0,0.39393939393939387,0.0,2,1.0,1.0,2,0,0.6246612466124661
S1349,0.8571428571428572,0,0.76,0.16071428571428573,0.2608695652173913,0,0.7333333333333334,0.39393939393939387,0.0,5,1.0,1.0,6,0,1.0
S1350,0.4285714285714284,1,0.24,0.5535714285714286,0.673913043478261,0,0.32839506172839505,0.31818181818181807,2.0,3,0.0,1.0,7,0,0.3766937669376695
S1351,0.0,0,0.4266666666666667,0.5714285714285715,0.1739130434782609,0,0.9654320987654321,0.6212121212121211,2.0,0,0.0,2.0,5,0,0.5989159891598916
S1352,0.0,1,0.32,0.5714285714285715,0.8043478260869567,0,0.4790123456790125,0.7575757575757573,2.0,5,1.0,2.0,3,1,0.2818428184281843
S1353,1.0,0,0.09333333333333332,0.3928571428571429,0.0,0,0.854320987654321,0.4393939393939393,1.0,2,0.0,2.0,5,0,0.3048780487804879
S1354,1.0,1,0.4533333333333333,0.4107142857142857,0.5,0,1.0,0.4545454545454544,2.0,1,0.0,2.0,0,0,0.28997289972899737
S1355,0.8571428571428572,1,0.43999999999999995,0.5178571428571429,0.5,1,0.7432098765432098,0.7727272727272727,2.0,2,0.0,1.0,9,0,0.7439024390243902
S1356,0.1428571428571428,1,0.7733333333333333,0.4642857142857143,0.19565217391304351,1,0.2592592592592593,0.5909090909090906,2.0,6,0.0,1.0,7,0,1.0
S1357,1.0,1,0.5866666666666667,0.0,0.5,0,0.402469135802469,0.5757575757575757,1.0,2,1.0,1.0,0,0,0.7547425474254743
S1358,0.0,0,0.26666666666666666,0.3928571428571429,0.6956521739130436,0,0.9555555555555557,0.2878787878787878,2.0,5,0.0,1.0,4,0,0.4078590785907859
S1359,0.2857142857142856,1,0.84,0.26785714285714285,0.0,0,0.5876543209876544,0.6212121212121211,2.0,5,1.0,2.0,1,1,1.0
S1360,0.4285714285714284,0,0.7066666666666667,0.4821428571428572,0.5217391304347826,1,0.6493827160493826,0.3333333333333333,2.0,4,0.0,2.0,5,0,0.7425474254742548
S1362,0.0,0,0.4266666666666667,0.5178571428571429,0.15217391304347827,0,0.8024691358024691,0.4393939393939393,1.0,5,2.0,0.0,4,0,0.5650406504065042
S1363,0.1428571428571428,1,0.28,0.375,0.7826086956521741,0,0.6987654320987655,0.39393939393939387,1.0,5,2.0,0.0,3,0,0.41598915989159896
S1364,0.8571428571428572,1,0.38666666666666666,0.6428571428571429,0.2608695652173913,0,0.577777777777778,0.4545454545454544,1.0,1,0.0,1.0,1,0,0.2669376693766938
S1365,0.8571428571428572,0,0.6799999999999999,0.5535714285714286,0.10869565217391305,1,0.5530864197530865,0.24242424242424238,2.0,1,0.0,0.0,2,0,0.6747967479674797
S1366,0.7142857142857144,1,0.84,0.5357142857142857,0.3478260869565218,0,0.8419753086419752,0.6818181818181817,0.0,2,0.0,1.0,5,1,0.929539295392954
S1367,0.1428571428571428,1,0.7733333333333333,0.5714285714285715,0.8913043478260869,0,0.765432098765432,0.7121212121212119,0.0,6,1.0,2.0,7,0,0.9905149051490514
S1368,0.2857142857142856,0,0.3733333333333333,0.8928571428571429,0.0,1,0.5654320987654322,0.15151515151515144,1.0,3,1.0,2.0,7,0,0.6070460704607046
S1369,0.8571428571428572,0,0.24,0.19642857142857145,0.13043478260869565,1,0.8962962962962964,0.6818181818181817,0.0,6,1.0,1.0,4,0,0.6056910569105693
S1370,0.4285714285714284,1,0.49333333333333335,0.5535714285714286,0.7391304347826088,1,0.5975308641975308,0.34848484848484845,1.0,1,0.0,1.0,4,1,0.45528455284552843
S1371,1.0,1,0.10666666666666667,0.25,0.8260869565217391,1,0.4197530864197532,0.6515151515151514,2.0,2,1.0,1.0,9,0,0.1327913279132792
S1372,0.1428571428571428,0,0.5333333333333333,0.5714285714285715,0.3695652173913044,0,0.44197530864197554,0.4848484848484848,1.0,6,0.0,2.0,2,0,0.5718157181571817
S1373,1.0,1,0.43999999999999995,0.25,0.08695652173913045,0,0.3876543209876544,0.49999999999999983,0.0,0,1.0,2.0,6,1,0.6327913279132793
S1374,0.0,1,0.3733333333333333,0.35714285714285715,0.8913043478260869,1,0.5629629629629629,0.46969696969696956,1.0,4,0.0,2.0,5,0,0.421409214092141
S1375,0.4285714285714284,1,0.14666666666666667,0.375,0.7826086956521741,1,0.9333333333333331,0.7272727272727271,1.0,6,1.0,1.0,0,1,0.3265582655826558
S1376,0.4285714285714284,0,0.5733333333333333,0.6607142857142858,0.5434782608695653,0,0.4296296296296298,0.27272727272727265,0.0,3,0.0,2.0,3,0,0.5352303523035231
S1377,0.0,0,0.36000000000000004,0.6428571428571429,0.19565217391304351,0,0.6765432098765434,0.606060606060606,2.0,2,0.0,0.0,5,1,0.5650406504065042
S1378,0.1428571428571428,1,0.22666666666666666,0.17857142857142858,0.3695652173913044,0,0.4666666666666668,0.6969696969696968,2.0,6,1.0,2.0,5,0,0.5067750677506775
S1379,0.0,1,0.0,0.4642857142857143,0.3478260869565218,0,0.5654320987654322,0.6363636363636362,2.0,5,0.0,1.0,2,0,0.09078590785907859
S1380,1.0,1,0.4666666666666667,0.28571428571428575,0.47826086956521746,0,0.2567901234567902,0.9242424242424241,2.0,0,1.0,1.0,5,0,0.5623306233062331
S1381,0.7142857142857144,0,0.8266666666666667,0.17857142857142858,0.7391304347826088,0,0.5753086419753086,0.409090909090909,0.0,4,1.0,2.0,9,0,1.0
S1382,0.4285714285714284,1,0.8,0.3928571428571429,0.6086956521739131,1,0.5827160493827162,0.6666666666666665,2.0,0,1.0,1.0,5,0,0.9566395663956639
S1383,0.5714285714285716,1,0.3733333333333333,0.375,0.13043478260869565,0,0.7629629629629631,0.4848484848484848,2.0,2,0.0,0.0,8,1,0.6070460704607046
S1384,0.5714285714285716,0,0.3466666666666667,0.9642857142857144,0.7173913043478262,0,0.6839506172839509,0.7272727272727271,2.0,1,0.0,0.0,8,0,0.45528455284552843
S1385,1.0,1,0.56,0.5357142857142857,0.45652173913043487,0,0.3333333333333335,0.49999999999999983,0.0,4,1.0,0.0,1,0,0.5149051490514907
S1386,0.2857142857142856,0,0.26666666666666666,0.14285714285714288,0.5652173913043479,0,0.8962962962962964,0.42424242424242414,2.0,0,0.0,0.0,3,0,0.2574525745257454
S1387,0.8571428571428572,1,0.5333333333333333,0.32142857142857145,0.7391304347826088,0,0.6814814814814816,0.7424242424242422,2.0,1,1.0,0.0,8,1,0.7682926829268293
S1388,0.0,1,0.6133333333333333,0.6607142857142858,0.13043478260869565,0,0.6790123456790123,0.409090909090909,2.0,3,0.0,1.0,3,1,0.6368563685636857
S1389,0.0,1,0.7066666666666667,0.8928571428571429,0.39130434782608703,0,0.6271604938271604,0.24242424242424238,0.0,2,0.0,1.0,7,0,0.7235772357723578
S1390,0.2857142857142856,0,0.43999999999999995,0.10714285714285714,0.2608695652173913,1,0.5012345679012344,0.409090909090909,2.0,2,0.0,2.0,9,0,0.6341463414634148
S1391,0.2857142857142856,0,0.4266666666666667,0.03571428571428572,0.02173913043478261,1,0.6839506172839509,0.606060606060606,2.0,4,0.0,1.0,2,0,0.6287262872628727
S1392,1.0,0,0.29333333333333333,0.8392857142857143,0.47826086956521746,0,0.748148148148148,0.7575757575757573,2.0,0,0.0,0.0,2,0,0.2574525745257454
S1393,1.0,1,0.30666666666666664,0.5357142857142857,1.0,0,0.19753086419753085,0.5151515151515149,1.0,3,1.0,1.0,8,0,0.3468834688346884
S1394,0.2857142857142856,0,0.4266666666666667,0.26785714285714285,0.0,0,0.49629629629629624,0.7424242424242422,2.0,5,1.0,2.0,9,0,0.89159891598916
S1395,0.4285714285714284,1,0.5466666666666666,0.5535714285714286,0.39130434782608703,0,0.5679012345679011,0.2575757575757575,1.0,4,0.0,2.0,7,0,0.6991869918699187
S1396,1.0,1,0.6533333333333333,0.0,0.5434782608695653,1,0.6938271604938269,0.42424242424242414,1.0,5,2.0,1.0,0,0,0.962059620596206
S1397,0.7142857142857144,0,0.30666666666666664,0.44642857142857145,0.41304347826086957,1,0.9234567901234567,0.4545454545454544,1.0,4,1.0,2.0,9,1,0.6192411924119243
S1398,1.0,1,0.76,0.5178571428571429,0.3695652173913044,0,0.4395061728395062,0.4848484848484848,2.0,0,2.0,2.0,1,1,0.5813008130081301
S1399,0.0,1,0.41333333333333333,0.6428571428571429,0.08695652173913045,0,0.5061728395061729,0.5151515151515149,0.0,3,1.0,2.0,2,1,0.4525745257452575
S1400,1.0,1,0.4666666666666667,0.23214285714285715,0.45652173913043487,0,0.5037037037037038,0.6212121212121211,1.0,0,1.0,2.0,1,0,0.4634146341463415
S1401,0.4285714285714284,1,0.32,0.4642857142857143,0.2173913043478261,0,0.4320987654320989,0.42424242424242414,2.0,2,0.0,2.0,2,1,0.29945799457994576
S1402,0.2857142857142856,1,0.0,0.25,0.0,0,0.5432098765432101,0.53030303030303,2.0,5,0.0,2.0,7,1,0.3238482384823849
S1403,0.0,0,0.64,0.5,0.673913043478261,0,0.8197530864197531,0.4848484848484848,1.0,1,0.0,2.0,5,0,0.6598915989159893
S1404,1.0,1,0.6133333333333333,0.25,0.6304347826086957,1,0.37037037037037046,0.3333333333333333,2.0,6,1.0,1.0,6,1,0.8048780487804879
S1405,0.4285714285714284,0,0.41333333333333333,0.35714285714285715,0.41304347826086957,0,0.7358024691358023,0.4848484848484848,2.0,2,0.0,2.0,9,1,0.5311653116531168
S1406,0.7142857142857144,0,0.48,0.23214285714285715,0.45652173913043487,0,0.2098765432098766,0.46969696969696956,0.0,2,1.0,2.0,9,1,0.7615176151761518
S1407,1.0,1,0.5733333333333333,0.5892857142857143,0.6521739130434783,0,0.49135802469135825,0.46969696969696956,1.0,5,0.0,0.0,5,1,0.556910569105691
S1408,0.4285714285714284,1,0.16,0.625,0.4347826086956522,0,0.5481481481481483,0.49999999999999983,0.0,4,1.0,2.0,0,0,0.1097560975609756
S1409,0.7142857142857144,1,0.36000000000000004,0.3928571428571429,0.6086956521739131,0,1.0,0.5151515151515149,1.0,2,0.0,1.0,2,0,0.3631436314363144
S1410,0.2857142857142856,0,0.6266666666666667,0.44642857142857145,0.32608695652173914,0,0.5629629629629629,0.42424242424242414,1.0,6,0.0,1.0,0,0,0.7018970189701896
S1411,1.0,1,0.21333333333333335,0.14285714285714288,0.6956521739130436,1,0.08641975308641969,0.7272727272727271,2.0,3,0.0,2.0,9,0,0.4336043360433605
S1412,0.7142857142857144,0,0.52,0.375,0.47826086956521746,0,0.13580246913580263,0.2878787878787878,2.0,2,0.0,1.0,8,0,0.6436314363143631
S1413,0.0,1,0.2,0.42857142857142855,0.4347826086956522,1,0.6370370370370368,0.3636363636363635,0.0,3,0.0,1.0,8,0,0.46205962059620603
S1414,0.2857142857142856,0,0.56,1.0,0.08695652173913045,0,0.780246913580247,0.9999999999999998,0.0,0,1.0,0.0,4,1,0.7113821138211383
S1415,0.0,1,0.4533333333333333,0.21428571428571427,0.45652173913043487,1,0.7234567901234565,0.31818181818181807,1.0,4,0.0,1.0,3,1,0.570460704607046
S1416,0.5714285714285716,1,0.14666666666666667,0.7678571428571428,0.19565217391304351,0,0.6716049382716052,0.2575757575757575,1.0,3,0.0,1.0,8,0,0.3211382113821139
S1417,0.1428571428571428,0,0.6933333333333334,0.6607142857142858,0.23913043478260873,0,0.9160493827160492,0.6363636363636362,1.0,2,1.0,1.0,8,1,1.0
S1418,1.0,0,0.32,0.5,0.19565217391304351,0,0.49629629629629624,0.12121212121212116,2.0,4,0.0,1.0,2,1,0.386178861788618
S1419,0.7142857142857144,1,0.30666666666666664,0.8214285714285714,0.13043478260869565,0,0.8493827160493828,0.4545454545454544,2.0,6,2.0,2.0,4,0,0.440379403794038
S1420,0.1428571428571428,0,0.5066666666666666,0.5178571428571429,0.8913043478260869,1,0.22716049382716053,0.8939393939393936,1.0,4,2.0,2.0,2,0,0.6043360433604337
S1421,0.1428571428571428,0,0.6933333333333334,0.5357142857142857,0.7173913043478262,0,0.40740740740740744,0.212121212121212,2.0,3,0.0,0.0,9,1,0.8252032520325203
S1422,0.7142857142857144,0,0.26666666666666666,0.42857142857142855,0.8478260869565218,0,0.18271604938271624,0.1363636363636363,1.0,3,0.0,2.0,1,1,0.044715447154471566
S1423,0.2857142857142856,0,0.48,0.7142857142857143,0.10869565217391305,0,0.5629629629629629,0.22727272727272724,2.0,1,0.0,0.0,0,0,0.3658536585365854
S1424,1.0,1,0.5466666666666666,0.6785714285714286,0.41304347826086957,1,0.617283950617284,0.6666666666666665,1.0,1,1.0,0.0,9,0,0.6341463414634148
S1425,0.5714285714285716,1,0.6,0.30357142857142855,0.08695652173913045,0,0.6567901234567901,0.6969696969696968,0.0,4,1.0,0.0,1,1,0.60840108401084
S1426,0.0,1,0.5066666666666666,0.16071428571428573,0.2173913043478261,0,0.6444444444444444,0.409090909090909,2.0,5,1.0,2.0,7,0,0.7411924119241193
S1427,0.4285714285714284,0,0.38666666666666666,0.4107142857142857,0.1739130434782609,1,0.40000000000000013,0.6212121212121211,1.0,5,1.0,2.0,7,0,0.6626016260162602
S1428,0.0,0,0.30666666666666664,0.26785714285714285,0.6956521739130436,0,0.5827160493827162,0.7575757575757573,2.0,1,0.0,1.0,2,0,0.35501355013550134
S1429,0.4285714285714284,1,0.48,0.42857142857142855,0.30434782608695654,0,0.2592592592592593,0.8181818181818179,1.0,2,1.0,1.0,6,0,0.5609756097560976
S1430,0.0,1,0.2533333333333333,0.7142857142857143,0.6521739130434783,0,0.9654320987654321,0.4545454545454544,0.0,0,1.0,1.0,6,1,0.12872628726287272
S1431,0.7142857142857144,0,0.0,0.35714285714285715,0.5434782608695653,0,0.5555555555555558,0.07575757575757575,0.0,4,1.0,1.0,1,0,0.050135501355013545
S1433,1.0,0,0.6533333333333333,0.4642857142857143,0.04347826086956522,0,1.0,0.42424242424242414,2.0,1,1.0,1.0,2,1,0.8550135501355014
S1434,0.4285714285714284,1,0.0,0.625,0.6956521739130436,0,0.32345679012345663,0.4545454545454544,1.0,3,0.0,2.0,1,0,0.0
S1435,1.0,1,0.26666666666666666,0.0,0.673913043478261,0,0.3506172839506174,0.46969696969696956,2.0,6,0.0,1.0,2,1,0.43495934959349597
S1436,1.0,1,0.5866666666666667,0.32142857142857145,0.15217391304347827,0,0.3580246913580247,0.6969696969696968,2.0,4,0.0,2.0,1,1,0.7073170731707319
S1437,1.0,0,0.8799999999999999,0.5,0.6304347826086957,0,0.6123456790123458,0.7272727272727271,2.0,1,0.0,2.0,7,0,1.0
S1438,0.8571428571428572,1,0.4666666666666667,0.6964285714285714,0.47826086956521746,0,0.7358024691358023,0.46969696969696956,1.0,2,2.0,1.0,4,1,0.5501355013550135
S1439,0.2857142857142856,0,0.32,0.3392857142857143,0.32608695652173914,0,0.812345679012346,0.6969696969696968,2.0,6,0.0,2.0,2,0,0.5094850948509486
S1440,0.0,1,0.4266666666666667,0.03571428571428572,0.19565217391304351,0,1.0,0.5606060606060606,1.0,4,1.0,2.0,4,0,0.6761517615176151
S1441,1.0,0,0.7466666666666666,0.5714285714285715,0.2173913043478261,0,0.07407407407407418,0.5151515151515149,1.0,4,1.0,1.0,7,0,0.7655826558265584
S1442,0.0,0,0.3333333333333333,0.30357142857142855,0.8913043478260869,0,0.780246913580247,0.6666666666666665,0.0,5,0.0,1.0,6,0,0.5257452574525745
S1443,1.0,0,0.30666666666666664,0.19642857142857145,0.39130434782608703,1,0.49135802469135825,0.5151515151515149,1.0,3,2.0,2.0,5,0,0.5501355013550135
S1444,0.4285714285714284,1,0.3733333333333333,0.32142857142857145,0.5869565217391305,0,0.4839506172839505,0.8787878787878785,0.0,4,2.0,1.0,0,1,0.5243902439024393
S1445,0.2857142857142856,1,0.28,0.4107142857142857,0.19565217391304351,0,0.4765432098765432,0.24242424242424238,2.0,3,1.0,0.0,9,0,0.5
S1446,0.2857142857142856,1,0.49333333333333335,0.32142857142857145,0.19565217391304351,1,0.40493827160493834,0.409090909090909,1.0,1,0.0,1.0,0,0,0.4078590785907859
S1447,0.7142857142857144,0,0.7866666666666667,0.0,0.6521739130434783,0,1.0,0.46969696969696956,1.0,2,0.0,2.0,0,1,0.9132791327913279
S1448,0.8571428571428572,0,0.5333333333333333,0.6428571428571429,0.06521739130434782,0,0.837037037037037,0.5757575757575757,2.0,6,0.0,2.0,9,1,0.8902439024390245
S1449,0.7142857142857144,0,0.41333333333333333,0.7142857142857143,0.28260869565217395,0,0.634567901234568,0.7272727272727271,1.0,6,0.0,2.0,7,1,0.6476964769647697
S1450,0.7142857142857144,0,0.41333333333333333,0.5892857142857143,0.39130434782608703,0,0.9629629629629628,0.49999999999999983,1.0,2,1.0,1.0,7,0,0.49457994579945813
S1451,0.7142857142857144,0,0.16,0.19642857142857145,0.41304347826086957,0,0.2567901234567902,0.24242424242424238,0.0,4,2.0,0.0,6,0,0.43902439024390255
S1452,0.7142857142857144,1,0.64,0.4107142857142857,0.3478260869565218,1,0.3012345679012347,0.6515151515151514,2.0,4,1.0,2.0,5,0,0.8550135501355014
S1453,0.7142857142857144,0,0.4533333333333333,0.44642857142857145,0.47826086956521746,0,0.09135802469135812,0.6363636363636362,0.0,1,2.0,2.0,3,0,0.5040650406504066
S1454,0.5714285714285716,1,0.4266666666666667,0.5714285714285715,0.5652173913043479,1,0.45679012345679015,0.15151515151515144,1.0,5,1.0,0.0,0,0,0.27777777777777785
S1456,0.7142857142857144,0,0.52,0.28571428571428575,0.15217391304347827,1,0.6543209876543208,0.212121212121212,2.0,5,2.0,0.0,0,0,0.5758807588075883
S1457,1.0,1,0.32,0.4642857142857143,0.32608695652173914,0,0.6666666666666665,0.37878787878787873,2.0,3,0.0,2.0,3,0,0.443089430894309
S1458,0.2857142857142856,1,0.38666666666666666,0.5357142857142857,0.673913043478261,0,0.28148148148148167,0.3333333333333333,2.0,5,2.0,2.0,2,0,0.4444444444444445
S1459,0.2857142857142856,0,0.6933333333333334,0.75,0.6086956521739131,1,0.8271604938271606,0.6515151515151514,0.0,2,0.0,2.0,6,0,0.7005420054200544
S1460,0.1428571428571428,1,0.49333333333333335,0.5892857142857143,0.06521739130434782,1,0.6888888888888891,0.5151515151515149,1.0,6,0.0,2.0,4,0,0.6246612466124661
S1461,0.5714285714285716,0,0.17333333333333334,0.6071428571428571,0.47826086956521746,0,0.8098765432098767,0.27272727272727265,1.0,6,2.0,0.0,4,0,0.3184281842818429
S1462,0.7142857142857144,1,0.6533333333333333,0.4642857142857143,0.0,1,0.16296296296296298,0.6666666666666665,0.0,3,1.0,2.0,3,0,0.7411924119241193
S1463,0.0,1,0.3333333333333333,0.75,0.41304347826086957,1,0.7061728395061726,0.24242424242424238,1.0,1,2.0,2.0,0,0,0.24796747967479676
S1464,0.4285714285714284,1,0.84,0.5357142857142857,0.8478260869565218,1,0.33580246913580236,0.5606060606060606,1.0,2,2.0,1.0,4,0,0.8008130081300813
S1465,0.8571428571428572,1,0.6799999999999999,0.26785714285714285,0.1739130434782609,0,0.5308641975308643,0.34848484848484845,1.0,6,0.0,2.0,3,0,0.7723577235772359
S1466,1.0,0,0.3733333333333333,0.75,0.19565217391304351,0,0.7604938271604937,0.4393939393939393,2.0,2,1.0,1.0,9,0,0.4539295392953931
S1467,0.0,1,0.7200000000000001,0.5892857142857143,0.5652173913043479,0,0.6518518518518519,0.5909090909090906,1.0,6,0.0,2.0,7,0,0.9742547425474255
S1468,0.5714285714285716,0,0.48,0.35714285714285715,0.02173913043478261,0,0.4197530864197532,0.5909090909090906,2.0,0,1.0,2.0,1,1,0.5501355013550135
S1469,0.4285714285714284,1,0.64,0.3392857142857143,0.23913043478260873,0,0.6320987654320986,0.7424242424242422,1.0,1,1.0,2.0,7,1,0.9471544715447153
S1470,0.5714285714285716,0,0.56,0.5178571428571429,0.5434782608695653,0,0.251851851851852,0.4848484848484848,1.0,1,0.0,2.0,0,0,0.4634146341463415
S1471,1.0,0,0.29333333333333333,0.5535714285714286,0.23913043478260873,0,0.9135802469135803,0.5606060606060606,1.0,0,1.0,0.0,3,0,0.10298102981029811
S1472,0.2857142857142856,0,0.3333333333333333,0.4821428571428572,0.32608695652173914,0,0.577777777777778,0.42424242424242414,0.0,3,1.0,1.0,2,0,0.405149051490515
S1473,0.4285714285714284,1,0.6666666666666666,0.5178571428571429,0.5652173913043479,0,0.9061728395061728,0.53030303030303,0.0,6,0.0,1.0,4,0,0.7371273712737128
S1474,0.2857142857142856,1,0.4,0.8035714285714286,0.5,1,0.49876543209876556,0.5757575757575757,1.0,6,1.0,2.0,4,0,0.35772357723577247
S1475,1.0,1,0.38666666666666666,0.6785714285714286,0.45652173913043487,0,0.5012345679012344,0.4848484848484848,2.0,6,1.0,2.0,4,1,0.3509485094850949
S1476,0.0,0,0.28,0.4821428571428572,0.30434782608695654,0,0.44197530864197554,0.16666666666666657,2.0,5,2.0,2.0,3,1,0.1856368563685637
S1477,1.0,1,0.5466666666666666,0.6428571428571429,0.47826086956521746,0,0.8469135802469134,0.5606060606060606,0.0,5,0.0,0.0,7,0,0.7831978319783197
S1478,0.0,0,0.8799999999999999,0.23214285714285715,0.3695652173913044,0,0.45432098765432105,0.5606060606060606,2.0,5,0.0,2.0,2,1,0.9688346883468835
S1479,0.4285714285714284,0,0.2533333333333333,0.5357142857142857,0.5,0,0.7876543209876545,0.37878787878787873,2.0,5,1.0,2.0,3,0,0.23170731707317077
S1480,0.4285714285714284,1,0.4666666666666667,0.8392857142857143,0.28260869565217395,1,0.5358024691358025,0.27272727272727265,2.0,5,0.0,2.0,0,0,0.402439024390244
S1481,0.7142857142857144,0,0.7466666666666666,0.3928571428571429,0.3478260869565218,0,0.14074074074074083,0.7727272727272727,2.0,0,2.0,0.0,6,0,0.7913279132791327
S1482,0.5714285714285716,1,0.4533333333333333,0.26785714285714285,0.15217391304347827,0,0.48888888888888893,0.5909090909090906,1.0,1,0.0,0.0,0,0,0.5528455284552847
S1483,0.7142857142857144,1,0.56,0.30357142857142855,0.39130434782608703,0,0.3382716049382717,0.4545454545454544,1.0,3,1.0,0.0,1,0,0.6747967479674797
S1484,0.5714285714285716,0,0.2533333333333333,0.21428571428571427,0.19565217391304351,0,0.6370370370370368,0.2878787878787878,1.0,2,1.0,2.0,6,1,0.41598915989159896
S1485,0.7142857142857144,0,0.5466666666666666,0.28571428571428575,0.13043478260869565,0,0.33580246913580236,0.34848484848484845,1.0,5,0.0,2.0,0,0,0.6951219512195121
S1486,0.2857142857142856,0,0.4266666666666667,0.375,0.45652173913043487,0,0.8592592592592592,0.7424242424242422,1.0,0,0.0,2.0,2,0,0.5853658536585367
S1487,0.4285714285714284,1,0.6666666666666666,0.14285714285714288,0.4347826086956522,0,0.6074074074074072,0.53030303030303,1.0,6,1.0,1.0,5,1,0.9268292682926829
S1488,0.0,1,0.7066666666666667,0.44642857142857145,0.5869565217391305,1,0.5851851851851855,0.39393939393939387,2.0,3,1.0,1.0,5,1,0.910569105691057
S1489,0.5714285714285716,0,0.9866666666666667,0.6428571428571429,0.28260869565217395,0,0.7925925925925923,0.5909090909090906,2.0,3,0.0,2.0,5,1,1.0
S1490,1.0,0,0.5866666666666667,0.25,0.47826086956521746,0,0.8666666666666667,0.34848484848484845,2.0,3,2.0,2.0,1,1,0.5067750677506775
S1491,0.5714285714285716,0,0.5333333333333333,0.7678571428571428,0.5217391304347826,0,0.6246913580246911,0.7727272727272727,2.0,0,0.0,2.0,1,0,0.3631436314363144
S1492,0.0,1,0.5066666666666666,0.5535714285714286,0.5,0,0.4395061728395062,0.7424242424242422,2.0,2,0.0,2.0,5,0,0.5636856368563685
S1493,0.7142857142857144,0,0.4,0.6607142857142858,0.19565217391304351,0,0.19259259259259265,0.409090909090909,0.0,5,1.0,1.0,9,0,0.6463414634146343
S1494,0.5714285714285716,1,0.5333333333333333,0.30357142857142855,0.4347826086956522,0,0.45925925925925926,0.37878787878787873,1.0,3,0.0,2.0,4,0,0.5460704607046072
S1495,0.8571428571428572,1,0.41333333333333333,0.625,0.47826086956521746,0,0.4765432098765432,0.03030303030303022,1.0,0,2.0,2.0,6,0,0.3211382113821139
S1496,0.2857142857142856,0,0.5066666666666666,0.21428571428571427,0.39130434782608703,0,0.6567901234567901,0.22727272727272724,2.0,6,0.0,1.0,6,0,0.6463414634146343
S1497,0.4285714285714284,1,0.7333333333333333,0.6428571428571429,0.0,0,0.5432098765432101,0.2575757575757575,1.0,1,0.0,1.0,4,0,0.7330623306233062
S1498,0.0,0,0.26666666666666666,0.4821428571428572,0.4347826086956522,0,0.8000000000000003,0.53030303030303,2.0,6,0.0,1.0,7,0,0.6165311653116532
S1499,0.4285714285714284,1,0.6933333333333334,0.5714285714285715,0.9130434782608697,1,0.4790123456790125,0.4393939393939393,0.0,0,1.0,0.0,9,0,0.7737127371273713
S1500,0.8571428571428572,1,0.7333333333333333,0.19642857142857145,0.30434782608695654,0,0.6148148148148151,0.2575757575757575,1.0,0,1.0,2.0,5,0,0.7899728997289974
S1501,0.5714285714285716,0,0.43999999999999995,0.25,0.2173913043478261,0,0.9209876543209874,0.4545454545454544,2.0,0,1.0,0.0,4,0,0.6598915989159893
S1502,0.5714285714285716,0,0.04,0.5714285714285715,0.47826086956521746,0,0.7135802469135806,0.5909090909090906,0.0,3,0.0,1.0,3,1,0.10569105691056913
S1503,1.0,0,0.3466666666666667,0.25,0.45652173913043487,1,0.6148148148148151,0.5909090909090906,1.0,0,0.0,1.0,6,0,0.4986449864498646
S1504,0.8571428571428572,0,0.7200000000000001,0.5535714285714286,0.673913043478261,0,0.4814814814814814,0.15151515151515144,1.0,1,1.0,2.0,3,0,0.7005420054200544
S1505,0.0,0,0.4666666666666667,0.16071428571428573,0.08695652173913045,0,0.4740740740740741,0.46969696969696956,1.0,3,0.0,1.0,4,1,0.6327913279132793
S1506,1.0,0,0.26666666666666666,0.625,0.5652173913043479,0,0.4197530864197532,0.24242424242424238,2.0,6,2.0,2.0,4,0,0.3658536585365854
S1507,0.2857142857142856,0,0.36000000000000004,0.17857142857142858,0.5217391304347826,0,0.49629629629629624,0.6666666666666665,1.0,1,0.0,0.0,0,0,0.421409214092141
S1508,1.0,1,0.64,0.5714285714285715,0.3478260869565218,0,0.8172839506172838,0.6363636363636362,1.0,4,1.0,0.0,0,1,0.6829268292682926
S1509,0.1428571428571428,0,0.5733333333333333,0.5892857142857143,0.47826086956521746,0,0.5753086419753086,0.3333333333333333,0.0,6,0.0,1.0,2,0,0.5203252032520325
S1510,0.0,1,0.41333333333333333,0.30357142857142855,0.6304347826086957,1,0.2962962962962963,0.3636363636363635,2.0,0,1.0,1.0,2,1,0.3373983739837399
S1512,0.8571428571428572,0,0.38666666666666666,0.5,0.10869565217391305,0,0.7086419753086419,0.09090909090909088,2.0,5,0.0,0.0,1,1,0.4796747967479676
S1513,0.7142857142857144,1,0.28,0.3392857142857143,0.5869565217391305,1,0.28148148148148167,0.5606060606060606,2.0,3,0.0,2.0,5,0,0.491869918699187
